model,split_seed,partition,MUNICIP_ID
slp,42,train,2205904
slp,42,train,4313060
slp,42,train,2612554
slp,42,train,3507308
slp,42,train,1300904
slp,42,train,2918704
slp,42,train,1505536
slp,42,train,3508504
slp,42,train,2915502
slp,42,train,3518305
slp,42,train,4102901
slp,42,train,5209606
slp,42,train,4304705
slp,42,train,3304755
slp,42,train,2101509
slp,42,train,3535705
slp,42,train,2807402
slp,42,train,3144607
slp,42,train,2501807
slp,42,train,4119657
slp,42,train,3170206
slp,42,train,1504208
slp,42,train,2933174
slp,42,train,2604700
slp,42,train,2201101
slp,42,train,2616001
slp,42,train,2201002
slp,42,train,3553955
slp,42,train,3126950
slp,42,train,1502855
slp,42,train,4119905
slp,42,train,4128401
slp,42,train,1707306
slp,42,train,3525102
slp,42,train,2930600
slp,42,train,2414704
slp,42,train,2600203
slp,42,train,2104651
slp,42,train,2405207
slp,42,train,2614402
slp,42,train,2806404
slp,42,train,3511607
slp,42,train,2104503
slp,42,train,2615508
slp,42,train,4322202
slp,42,train,3138674
slp,42,train,3548054
slp,42,train,2928802
slp,42,train,4120101
slp,42,train,5220207
slp,42,train,2513208
slp,42,train,4203956
slp,42,train,2803005
slp,42,train,1506104
slp,42,train,3508801
slp,42,train,3136702
slp,42,train,3122009
slp,42,train,2609204
slp,42,train,3127339
slp,42,train,2106102
slp,42,train,5105150
slp,42,train,4302584
slp,42,train,2303501
slp,42,train,3201407
slp,42,train,4120655
slp,42,train,4122651
slp,42,train,4301701
slp,42,train,5300108
slp,42,train,3105400
slp,42,train,2202752
slp,42,train,2313559
slp,42,train,2505352
slp,42,train,3144003
slp,42,train,2204402
slp,42,train,4302352
slp,42,train,5212253
slp,42,train,3541901
slp,42,train,3529401
slp,42,train,5203401
slp,42,train,2101251
slp,42,train,3117876
slp,42,train,4306403
slp,42,train,2311009
slp,42,train,2201960
slp,42,train,4211876
slp,42,train,3129004
slp,42,train,2910859
slp,42,train,4215075
slp,42,train,3527256
slp,42,train,2913457
slp,42,train,3164431
slp,42,train,4218202
slp,42,train,2911709
slp,42,train,2311959
slp,42,train,3149150
slp,42,train,2706901
slp,42,train,3550704
slp,42,train,3154606
slp,42,train,2601508
slp,42,train,3100906
slp,42,train,5206503
slp,42,train,5200902
slp,42,train,2703700
slp,42,train,4318002
slp,42,train,3156601
slp,42,train,2512200
slp,42,train,3153103
slp,42,train,2409902
slp,42,train,3557006
slp,42,train,2922755
slp,42,train,3541307
slp,42,train,2616506
slp,42,train,2210656
slp,42,train,3556503
slp,42,train,3550308
slp,42,train,3148103
slp,42,train,2909901
slp,42,train,2516102
slp,42,train,5205901
slp,42,train,1717008
slp,42,train,2202802
slp,42,train,4312609
slp,42,train,3201100
slp,42,train,3129657
slp,42,train,3130101
slp,42,train,2202505
slp,42,train,4202503
slp,42,train,2205607
slp,42,train,4318457
slp,42,train,2602704
slp,42,train,4203154
slp,42,train,2608750
slp,42,train,5218052
slp,42,train,3304102
slp,42,train,3137908
slp,42,train,3170503
slp,42,train,2109304
slp,42,train,2929255
slp,42,train,2932309
slp,42,train,2706307
slp,42,train,5207402
slp,42,train,3518701
slp,42,train,4201257
slp,42,train,4301404
slp,42,train,3202900
slp,42,train,2309607
slp,42,train,4322343
slp,42,train,4108304
slp,42,train,4312252
slp,42,train,2511905
slp,42,train,3200805
slp,42,train,4311429
slp,42,train,3500808
slp,42,train,2925709
slp,42,train,3121506
slp,42,train,3545407
slp,42,train,4313334
slp,42,train,4214102
slp,42,train,5106240
slp,42,train,2300705
slp,42,train,2705903
slp,42,train,3550506
slp,42,train,2924108
slp,42,train,2606507
slp,42,train,4314787
slp,42,train,2109239
slp,42,train,3120300
slp,42,train,5106778
slp,42,train,3150158
slp,42,train,3533502
slp,42,train,4302238
slp,42,train,5221197
slp,42,train,2201556
slp,42,train,1101401
slp,42,train,3154507
slp,42,train,3547106
slp,42,train,3509908
slp,42,train,3305752
slp,42,train,4210803
slp,42,train,2305332
slp,42,train,2210409
slp,42,train,2514305
slp,42,train,3518909
slp,42,train,3135357
slp,42,train,4213708
slp,42,train,2411429
slp,42,train,1301605
slp,42,train,4302253
slp,42,train,2613008
slp,42,train,2405801
slp,42,train,3519709
slp,42,train,2925303
slp,42,train,3118908
slp,42,train,5221858
slp,42,train,2305308
slp,42,train,2305605
slp,42,train,4316600
slp,42,train,2311801
slp,42,train,2109759
slp,42,train,4119707
slp,42,train,5219258
slp,42,train,2513505
slp,42,train,2301802
slp,42,train,2100709
slp,42,train,2514008
slp,42,train,3520509
slp,42,train,4301958
slp,42,train,4203907
slp,42,train,3524808
slp,42,train,4315602
slp,42,train,5007505
slp,42,train,5216403
slp,42,train,3303609
slp,42,train,2110906
slp,42,train,2414803
slp,42,train,1100155
slp,42,train,2305506
slp,42,train,4202081
slp,42,train,3162609
slp,42,train,3130002
slp,42,train,3115904
slp,42,train,2911659
slp,42,train,5106653
slp,42,train,1503705
slp,42,train,1715002
slp,42,train,3121407
slp,42,train,5005152
slp,42,train,5217104
slp,42,train,1500305
slp,42,train,5207352
slp,42,train,1502707
slp,42,train,5100359
slp,42,train,2107506
slp,42,train,2305704
slp,42,train,4127205
slp,42,train,4125001
slp,42,train,3532009
slp,42,train,5206800
slp,42,train,2306801
slp,42,train,4110409
slp,42,train,3532603
slp,42,train,2913903
slp,42,train,2304004
slp,42,train,3136579
slp,42,train,3160454
slp,42,train,3526902
slp,42,train,2203404
slp,42,train,4319372
slp,42,train,5004809
slp,42,train,2608503
slp,42,train,1502806
slp,42,train,2404903
slp,42,train,4302006
slp,42,train,1400605
slp,42,train,2608800
slp,42,train,3140555
slp,42,train,3555802
slp,42,train,2411908
slp,42,train,3122801
slp,42,train,2309409
slp,42,train,2100055
slp,42,train,3546801
slp,42,train,3145802
slp,42,train,4319752
slp,42,train,3515103
slp,42,train,4121802
slp,42,train,4204707
slp,42,train,2516805
slp,42,train,4312617
slp,42,train,1701309
slp,42,train,3146909
slp,42,train,1503002
slp,42,train,3124807
slp,42,train,2402105
slp,42,train,2406908
slp,42,train,2301109
slp,42,train,3105707
slp,42,train,2926004
slp,42,train,4301073
slp,42,train,5219605
slp,42,train,5210901
slp,42,train,2409308
slp,42,train,3113206
slp,42,train,3146552
slp,42,train,4107702
slp,42,train,1721208
slp,42,train,4102406
slp,42,train,1718899
slp,42,train,5106109
slp,42,train,4310405
slp,42,train,2308906
slp,42,train,2513901
slp,42,train,1101435
slp,42,train,2303006
slp,42,train,4305132
slp,42,train,3100500
slp,42,train,2304657
slp,42,train,2906808
slp,42,train,3538006
slp,42,train,2913309
slp,42,train,3144508
slp,42,train,3204054
slp,42,train,3165578
slp,42,train,2929370
slp,42,train,2908903
slp,42,train,2202026
slp,42,train,3517901
slp,42,train,2406106
slp,42,train,5102678
slp,42,train,5213400
slp,42,train,3170008
slp,42,train,4315958
slp,42,train,3525003
slp,42,train,3110400
slp,42,train,3204559
slp,42,train,3111200
slp,42,train,4203204
slp,42,train,2917201
slp,42,train,2500205
slp,42,train,3145505
slp,42,train,2210607
slp,42,train,4115408
slp,42,train,4108700
slp,42,train,4312674
slp,42,train,3119203
slp,42,train,2100956
slp,42,train,3306206
slp,42,train,3141108
slp,42,train,3523008
slp,42,train,4207700
slp,42,train,2208502
slp,42,train,3528106
slp,42,train,2920304
slp,42,train,2918555
slp,42,train,2104099
slp,42,train,4208500
slp,42,train,3118304
slp,42,train,3126000
slp,42,train,4302501
slp,42,train,3128907
slp,42,train,5002605
slp,42,train,4305439
slp,42,train,2104305
slp,42,train,5105580
slp,42,train,2916401
slp,42,train,4203253
slp,42,train,4202453
slp,42,train,5007208
slp,42,train,2500106
slp,42,train,3552700
slp,42,train,3204906
slp,42,train,3129905
slp,42,train,4301909
slp,42,train,5001508
slp,42,train,3541604
slp,42,train,3519055
slp,42,train,2407203
slp,42,train,3554706
slp,42,train,3122702
slp,42,train,4108205
slp,42,train,1100601
slp,42,train,2204303
slp,42,train,4215109
slp,42,train,3525904
slp,42,train,2911006
slp,42,train,1301902
slp,42,train,3149606
slp,42,train,3140605
slp,42,train,4200507
slp,42,train,3140407
slp,42,train,4319356
slp,42,train,4104709
slp,42,train,2925105
slp,42,train,3504404
slp,42,train,3123403
slp,42,train,3157500
slp,42,train,2907509
slp,42,train,4323507
slp,42,train,2200103
slp,42,train,4218509
slp,42,train,4203006
slp,42,train,3154457
slp,42,train,2902252
slp,42,train,5220603
slp,42,train,3204351
slp,42,train,3157278
slp,42,train,3101706
slp,42,train,2708907
slp,42,train,5212303
slp,42,train,5210562
slp,42,train,3500600
slp,42,train,4313011
slp,42,train,4104105
slp,42,train,5004908
slp,42,train,3104007
slp,42,train,3120003
slp,42,train,2610103
slp,42,train,4310462
slp,42,train,5205497
slp,42,train,2611804
slp,42,train,3117801
slp,42,train,2803708
slp,42,train,5106802
slp,42,train,3511508
slp,42,train,3527504
slp,42,train,4206306
slp,42,train,4315321
slp,42,train,4323457
slp,42,train,2508703
slp,42,train,3126208
slp,42,train,2705705
slp,42,train,4300802
slp,42,train,1600154
slp,42,train,4305835
slp,42,train,3514924
slp,42,train,2310605
slp,42,train,1500909
slp,42,train,3529302
slp,42,train,2707008
slp,42,train,3544301
slp,42,train,3506300
slp,42,train,4200101
slp,42,train,2102606
slp,42,train,2909109
slp,42,train,4316501
slp,42,train,4212007
slp,42,train,2303709
slp,42,train,1707108
slp,42,train,3127073
slp,42,train,3137106
slp,42,train,1506351
slp,42,train,3144409
slp,42,train,3101607
slp,42,train,2310852
slp,42,train,4214201
slp,42,train,2404804
slp,42,train,4119004
slp,42,train,2401206
slp,42,train,4103370
slp,42,train,2300150
slp,42,train,3552403
slp,42,train,4219606
slp,42,train,3160405
slp,42,train,2601805
slp,42,train,2501708
slp,42,train,4302709
slp,42,train,3159357
slp,42,train,4117909
slp,42,train,3542701
slp,42,train,2311108
slp,42,train,2309805
slp,42,train,3109808
slp,42,train,3168408
slp,42,train,2908507
slp,42,train,2610301
slp,42,train,2502102
slp,42,train,2111201
slp,42,train,5202155
slp,42,train,5108352
slp,42,train,2209609
slp,42,train,1702208
slp,42,train,3167103
slp,42,train,5003751
slp,42,train,2704906
slp,42,train,3117306
slp,42,train,4313003
slp,42,train,3153202
slp,42,train,4320206
slp,42,train,4123907
slp,42,train,2901155
slp,42,train,4110607
slp,42,train,2307254
slp,42,train,3163904
slp,42,train,2910776
slp,42,train,4127957
slp,42,train,4309555
slp,42,train,4314423
slp,42,train,1200302
slp,42,train,3161650
slp,42,train,2803807
slp,42,train,3516200
slp,42,train,5208707
slp,42,train,3100302
slp,42,train,3201902
slp,42,train,5209291
slp,42,train,3121100
slp,42,train,2507002
slp,42,train,4103453
slp,42,train,4323101
slp,42,train,2610905
slp,42,train,3107703
slp,42,train,2902609
slp,42,train,2312700
slp,42,train,4302451
slp,42,train,3152170
slp,42,train,3539608
slp,42,train,3133006
slp,42,train,3529104
slp,42,train,5004304
slp,42,train,4212106
slp,42,train,2307650
slp,42,train,4303905
slp,42,train,2407302
slp,42,train,2907004
slp,42,train,2900801
slp,42,train,4314704
slp,42,train,3137502
slp,42,train,5002001
slp,42,train,2912202
slp,42,train,4300638
slp,42,train,4307708
slp,42,train,2306009
slp,42,train,4211652
slp,42,train,4124905
slp,42,train,1507466
slp,42,train,2924900
slp,42,train,3115201
slp,42,train,2407708
slp,42,train,2611507
slp,42,train,5106208
slp,42,train,5209804
slp,42,train,3156304
slp,42,train,4107736
slp,42,train,2501351
slp,42,train,3556008
slp,42,train,3155603
slp,42,train,3544004
slp,42,train,3166303
slp,42,train,2304202
slp,42,train,4201653
slp,42,train,2108306
slp,42,train,5007406
slp,42,train,2103901
slp,42,train,3154150
slp,42,train,2708600
slp,42,train,3509502
slp,42,train,4104006
slp,42,train,4209201
slp,42,train,4101101
slp,42,train,2933158
slp,42,train,1100049
slp,42,train,3130309
slp,42,train,2207553
slp,42,train,3130655
slp,42,train,3142502
slp,42,train,5214606
slp,42,train,4216354
slp,42,train,2913507
slp,42,train,4201109
slp,42,train,3539103
slp,42,train,4214409
slp,42,train,5210406
slp,42,train,4121505
slp,42,train,2932002
slp,42,train,3164407
slp,42,train,1504059
slp,42,train,3540606
slp,42,train,2310704
slp,42,train,5210158
slp,42,train,3163607
slp,42,train,2409407
slp,42,train,1718204
slp,42,train,2920452
slp,42,train,3171808
slp,42,train,5217203
slp,42,train,3144201
slp,42,train,4210001
slp,42,train,2209757
slp,42,train,4106407
slp,42,train,2906303
slp,42,train,4211405
slp,42,train,5212055
slp,42,train,3130408
slp,42,train,2206696
slp,42,train,2615409
slp,42,train,3501301
slp,42,train,4321204
slp,42,train,2801009
slp,42,train,4215695
slp,42,train,3119609
slp,42,train,4204152
slp,42,train,2410801
slp,42,train,4113452
slp,42,train,3126703
slp,42,train,3170107
slp,42,train,3102407
slp,42,train,4302659
slp,42,train,2601300
slp,42,train,1702406
slp,42,train,1703305
slp,42,train,2501575
slp,42,train,4304671
slp,42,train,2902302
slp,42,train,2207959
slp,42,train,3539707
slp,42,train,2903102
slp,42,train,4300307
slp,42,train,2509206
slp,42,train,5101407
slp,42,train,5219753
slp,42,train,1301308
slp,42,train,2311504
slp,42,train,2606101
slp,42,train,1200609
slp,42,train,3148301
slp,42,train,3507100
slp,42,train,3125804
slp,42,train,1300300
slp,42,train,3131604
slp,42,train,1501501
slp,42,train,2911253
slp,42,train,3120706
slp,42,train,4104600
slp,42,train,2505204
slp,42,train,2516003
slp,42,train,2510402
slp,42,train,3528007
slp,42,train,3153707
slp,42,train,2932200
slp,42,train,4307302
slp,42,train,5210208
slp,42,train,1302009
slp,42,train,3203353
slp,42,train,4109807
slp,42,train,2303204
slp,42,train,5105606
slp,42,train,3526407
slp,42,train,2209401
slp,42,train,1100072
slp,42,train,1505650
slp,42,train,3528403
slp,42,train,2112274
slp,42,train,3542503
slp,42,train,3159407
slp,42,train,4305934
slp,42,train,3117603
slp,42,train,3511706
slp,42,train,3527702
slp,42,train,2112605
slp,42,train,2208874
slp,42,train,3301306
slp,42,train,3201704
slp,42,train,3543253
slp,42,train,3170701
slp,42,train,4207205
slp,42,train,4209607
slp,42,train,3112802
slp,42,train,4212809
slp,42,train,2310902
slp,42,train,3526704
slp,42,train,3506508
slp,42,train,5212105
slp,42,train,2919009
slp,42,train,2612307
slp,42,train,4102752
slp,42,train,3505906
slp,42,train,3120409
slp,42,train,3144904
slp,42,train,2931004
slp,42,train,3167202
slp,42,train,2514651
slp,42,train,2902500
slp,42,train,3534757
slp,42,train,2211506
slp,42,train,5101209
slp,42,train,3109709
slp,42,train,2920601
slp,42,train,3203163
slp,42,train,2103307
slp,42,train,2930774
slp,42,train,4103156
slp,42,train,2507200
slp,42,train,2922201
slp,42,train,1714203
slp,42,train,1703867
slp,42,train,4309506
slp,42,train,4311809
slp,42,train,3202504
slp,42,train,3520202
slp,42,train,4201273
slp,42,train,4309126
slp,42,train,3513009
slp,42,train,3303708
slp,42,train,4107546
slp,42,train,2202109
slp,42,train,4102109
slp,42,train,5201454
slp,42,train,1718303
slp,42,train,3203106
slp,42,train,4311775
slp,42,train,3547601
slp,42,train,2918902
slp,42,train,3127602
slp,42,train,2912509
slp,42,train,3154408
slp,42,train,3507605
slp,42,train,4311155
slp,42,train,2513968
slp,42,train,4105300
slp,42,train,1707652
slp,42,train,1713601
slp,42,train,3133907
slp,42,train,5005251
slp,42,train,4210704
slp,42,train,2929503
slp,42,train,4314308
slp,42,train,3160702
slp,42,train,3303856
slp,42,train,3167608
slp,42,train,2408607
slp,42,train,2904100
slp,42,train,2205599
slp,42,train,3304557
slp,42,train,4102000
slp,42,train,4111803
slp,42,train,2509800
slp,42,train,1706258
slp,42,train,3514908
slp,42,train,2801900
slp,42,train,3128600
slp,42,train,2611533
slp,42,train,3152006
slp,42,train,5209937
slp,42,train,2109700
slp,42,train,2512309
slp,42,train,3201506
slp,42,train,2111631
slp,42,train,4213609
slp,42,train,2512507
slp,42,train,2912103
slp,42,train,4121208
slp,42,train,2305902
slp,42,train,4107207
slp,42,train,2208304
slp,42,train,4206751
slp,42,train,4115739
slp,42,train,1718659
slp,42,train,3160207
slp,42,train,2920007
slp,42,train,4123857
slp,42,train,2909000
slp,42,train,2206753
slp,42,train,1720259
slp,42,train,2111672
slp,42,train,3138351
slp,42,train,2924801
slp,42,train,3200508
slp,42,train,2102309
slp,42,train,3168002
slp,42,train,2922706
slp,42,train,3556305
slp,42,train,2707503
slp,42,train,5201306
slp,42,train,4208203
slp,42,train,3161908
slp,42,train,4118808
slp,42,train,1717909
slp,42,train,3162708
slp,42,train,2607752
slp,42,train,4318606
slp,42,train,3148400
slp,42,train,3534401
slp,42,train,2110500
slp,42,train,3143807
slp,42,train,4107306
slp,42,train,3148756
slp,42,train,2911808
slp,42,train,2501104
slp,42,train,2408706
slp,42,train,3545704
slp,42,train,2210052
slp,42,train,5007554
slp,42,train,3522000
slp,42,train,3119401
slp,42,train,1717206
slp,42,train,3513850
slp,42,train,3148806
slp,42,train,4105102
slp,42,train,2927408
slp,42,train,3148004
slp,42,train,2701308
slp,42,train,2614857
slp,42,train,3115458
slp,42,train,2105153
slp,42,train,3503406
slp,42,train,1712504
slp,42,train,2504405
slp,42,train,2513000
slp,42,train,4308003
slp,42,train,3528304
slp,42,train,4210852
slp,42,train,1501204
slp,42,train,4118451
slp,42,train,2909505
slp,42,train,3135605
slp,42,train,4305116
slp,42,train,4104907
slp,42,train,3203700
slp,42,train,2700300
slp,42,train,4207007
slp,42,train,2933257
slp,42,train,2203305
slp,42,train,5106281
slp,42,train,5103502
slp,42,train,2112308
slp,42,train,2203750
slp,42,train,2516151
slp,42,train,4205803
slp,42,train,1709500
slp,42,train,3162401
slp,42,train,4308078
slp,42,train,3149507
slp,42,train,2208007
slp,42,train,4200903
slp,42,train,2513851
slp,42,train,4314001
slp,42,train,2208403
slp,42,train,3526803
slp,42,train,2805109
slp,42,train,3156007
slp,42,train,2914109
slp,42,train,5005202
slp,42,train,2201945
slp,42,train,3300803
slp,42,train,4320602
slp,42,train,3205150
slp,42,train,4122206
slp,42,train,1701002
slp,42,train,4320503
slp,42,train,3112000
slp,42,train,1500958
slp,42,train,3203304
slp,42,train,1717800
slp,42,train,4112405
slp,42,train,2914307
slp,42,train,4122800
slp,42,train,2516706
slp,42,train,2109601
slp,42,train,4320552
slp,42,train,2106672
slp,42,train,2207702
slp,42,train,5107925
slp,42,train,2910305
slp,42,train,2917300
slp,42,train,2917102
slp,42,train,3170578
slp,42,train,5204102
slp,42,train,3168705
slp,42,train,3537206
slp,42,train,3125408
slp,42,train,5002100
slp,42,train,3303302
slp,42,train,3517802
slp,42,train,2110039
slp,42,train,3121209
slp,42,train,2702900
slp,42,train,2110609
slp,42,train,2703304
slp,42,train,2410405
slp,42,train,3531704
slp,42,train,2709004
slp,42,train,1507755
slp,42,train,4309100
slp,42,train,2900603
slp,42,train,3155306
slp,42,train,3138906
slp,42,train,3108206
slp,42,train,4323770
slp,42,train,2502904
slp,42,train,3171907
slp,42,train,5209457
slp,42,train,4201802
slp,42,train,2208858
slp,42,train,4204459
slp,42,train,2928604
slp,42,train,3135803
slp,42,train,5219704
slp,42,train,3118601
slp,42,train,4109203
slp,42,train,4105706
slp,42,train,2103703
slp,42,train,3107406
slp,42,train,1300102
slp,42,train,5103858
slp,42,train,2100204
slp,42,train,1100205
slp,42,train,2110237
slp,42,train,2306603
slp,42,train,2600807
slp,42,train,4300703
slp,42,train,1701101
slp,42,train,1703701
slp,42,train,5006200
slp,42,train,1703073
slp,42,train,3555901
slp,42,train,5106158
slp,42,train,2104008
slp,42,train,2111607
slp,42,train,2105948
slp,42,train,2106706
slp,42,train,2112704
slp,42,train,3514502
slp,42,train,2413409
slp,42,train,3200359
slp,42,train,3164001
slp,42,train,2103174
slp,42,train,2201919
slp,42,train,3549300
slp,42,train,3114550
slp,42,train,1703602
slp,42,train,4303004
slp,42,train,2806909
slp,42,train,4206009
slp,42,train,4105805
slp,42,train,4306809
slp,42,train,3113800
slp,42,train,1302405
slp,42,train,4123824
slp,42,train,4212239
slp,42,train,4317905
slp,42,train,2205540
slp,42,train,2614204
slp,42,train,2108108
slp,42,train,5007695
slp,42,train,4100806
slp,42,train,2801207
slp,42,train,2910800
slp,42,train,3526308
slp,42,train,3152402
slp,42,train,4107603
slp,42,train,3104700
slp,42,train,4312476
slp,42,train,4318101
slp,42,train,2920205
slp,42,train,2309706
slp,42,train,3143153
slp,42,train,2305100
slp,42,train,2409803
slp,42,train,3304904
slp,42,train,2205516
slp,42,train,2401404
slp,42,train,2112100
slp,42,train,3205309
slp,42,train,2807303
slp,42,train,2804300
slp,42,train,3108404
slp,42,train,2111953
slp,42,train,2512804
slp,42,train,2803500
slp,42,train,3521705
slp,42,train,3122900
slp,42,train,3156908
slp,42,train,1505437
slp,42,test,4203402
slp,42,test,2300804
slp,42,test,3556701
slp,42,test,4106803
slp,42,test,4218103
slp,42,test,5218789
slp,42,test,4313508
slp,42,test,2903904
slp,42,test,4107553
slp,42,test,1304005
slp,42,test,5214705
slp,42,test,3522208
slp,42,test,2904803
slp,42,test,2806602
slp,42,test,4126207
slp,42,test,3532157
slp,42,test,3138104
slp,42,test,2806503
slp,42,test,2414159
slp,42,test,5218607
slp,42,test,2204105
slp,42,test,3146008
slp,42,test,2304269
slp,42,test,5212907
slp,42,test,1505031
slp,42,test,3503604
slp,42,test,4316907
slp,42,test,2922250
slp,42,test,2201988
slp,42,test,5212204
slp,42,test,2612802
slp,42,test,4120853
slp,42,test,4100509
slp,42,test,3120805
slp,42,test,5204904
slp,42,test,4116000
slp,42,test,3109402
slp,42,test,2806206
slp,42,test,4300059
slp,42,test,3532702
slp,42,test,5218904
slp,42,test,3549904
slp,42,test,2705101
slp,42,test,5204409
slp,42,test,3525300
slp,42,test,4311601
slp,42,test,3125952
slp,42,test,3144359
slp,42,test,3521408
slp,42,test,1503408
slp,42,test,2915205
slp,42,test,2308401
slp,42,test,2703908
slp,42,test,3116159
slp,42,test,4214508
slp,42,test,1703008
slp,42,test,2202737
slp,42,test,4323309
slp,42,test,4124806
slp,42,test,3124609
slp,42,test,5207535
slp,42,test,5102686
slp,42,test,1504109
slp,42,test,1300029
slp,42,test,4321634
slp,42,test,2102754
slp,42,test,3127008
slp,42,test,2306256
slp,42,test,2208106
slp,42,test,3524303
slp,42,test,5107156
slp,42,test,3301900
slp,42,test,3523206
slp,42,test,4116059
slp,42,test,2112456
slp,42,test,3513207
slp,42,test,4119400
slp,42,test,1508308
slp,42,test,4103909
slp,42,test,4111209
slp,42,test,3514403
slp,42,test,4111308
slp,42,test,5202502
slp,42,test,2100501
slp,42,test,4319000
slp,42,test,2203420
slp,42,test,2701209
slp,42,test,5213707
slp,42,test,2705507
slp,42,test,2100873
slp,42,test,3114204
slp,42,test,3162922
slp,42,test,3538808
slp,42,test,3123809
slp,42,test,3554904
slp,42,test,2101707
slp,42,test,5106182
slp,42,test,1501006
slp,42,test,3554409
slp,42,test,4112603
slp,42,test,3109253
slp,42,test,3139102
slp,42,test,3537404
slp,42,test,3123858
slp,42,test,3152303
slp,42,test,4321709
slp,42,test,3536000
slp,42,test,3153509
slp,42,test,5200134
slp,42,test,2931301
slp,42,test,3203346
slp,42,test,3141801
slp,42,test,3506904
slp,42,test,1715705
slp,42,test,4202131
slp,42,test,1501600
slp,42,test,2101202
slp,42,test,3169406
slp,42,test,2513802
slp,42,test,1700301
slp,42,test,2910750
slp,42,test,4103800
slp,42,test,2610608
slp,42,test,4307500
slp,42,test,4304606
slp,42,test,3170305
slp,42,test,3514304
slp,42,test,1507201
slp,42,test,1304203
slp,42,test,2105203
slp,42,test,5005400
slp,42,test,2409506
slp,42,test,3551207
slp,42,test,3500105
slp,42,test,2925808
slp,42,test,3534203
slp,42,test,2209005
slp,42,test,2805604
slp,42,test,4323408
slp,42,test,2304608
slp,42,test,4201505
slp,42,test,2510501
slp,42,test,2401305
slp,42,test,2516755
slp,42,test,3555356
slp,42,test,3159605
slp,42,test,3504305
slp,42,test,3302809
slp,42,test,4322525
slp,42,test,2906907
slp,42,test,4120903
slp,42,test,3509254
slp,42,test,2109270
slp,42,test,4312351
slp,42,test,3106101
slp,42,test,5212956
slp,42,test,4323705
slp,42,test,3528809
slp,42,test,2700706
slp,42,test,2702553
slp,42,test,4313466
slp,42,test,5107065
slp,42,test,3510401
slp,42,test,5103379
slp,42,test,2207777
slp,42,test,4310538
slp,42,test,2203453
slp,42,test,3532306
slp,42,test,4111001
slp,42,test,5006002
slp,42,test,2505006
slp,42,test,4310579
slp,42,test,4106209
slp,42,test,5101704
slp,42,test,3304706
slp,42,test,3517109
slp,42,test,5000708
slp,42,test,4310900
slp,42,test,4107850
slp,42,test,3522653
slp,42,test,4306056
slp,42,test,3535309
slp,42,test,2207009
slp,42,test,2205458
slp,42,test,2925204
slp,42,test,4308805
slp,42,test,3532868
slp,42,test,3515400
slp,42,test,2302057
slp,42,test,4126009
slp,42,test,2204709
slp,42,test,2307908
slp,42,test,2200202
slp,42,test,3164704
slp,42,test,4310009
slp,42,test,2306306
slp,42,test,3506607
slp,42,test,5103056
slp,42,test,5216908
slp,42,test,4126504
slp,42,test,3121902
slp,42,test,2209807
slp,42,test,5221809
slp,42,test,2509396
slp,42,test,2612604
slp,42,test,2507408
slp,42,test,3133204
slp,42,test,4217709
slp,42,test,2930758
slp,42,test,3104304
slp,42,test,2928000
slp,42,test,4210035
slp,42,test,2505402
slp,42,test,2307403
slp,42,test,2609709
slp,42,test,4118857
slp,42,test,3137007
slp,42,test,1502772
slp,42,test,3125507
slp,42,test,2502508
slp,42,test,2608701
slp,42,test,2309003
slp,42,test,2210623
slp,42,test,3138807
slp,42,test,3157609
slp,42,test,2604908
slp,42,test,1200179
slp,42,test,5100508
slp,42,test,2612455
slp,42,test,2210706
slp,42,test,2500700
slp,42,test,3546256
slp,42,test,4322186
slp,42,test,2406809
slp,42,test,4121604
slp,42,test,3300258
slp,42,test,2925501
slp,42,test,2927903
slp,42,test,1101484
slp,42,test,2211605
slp,42,test,4110102
slp,42,test,2511509
slp,42,test,3301405
slp,42,test,3543238
slp,42,test,2109908
slp,42,test,2403301
slp,42,test,1302306
slp,42,test,5207501
slp,42,test,3301108
slp,42,test,2101350
slp,42,test,2903003
slp,42,test,4320859
slp,42,test,1711951
slp,42,test,3537503
slp,42,test,4303707
slp,42,test,3160504
slp,42,test,3528601
slp,42,test,3149903
slp,42,test,2505808
slp,42,test,2210300
slp,42,test,5104526
slp,42,test,2504900
slp,42,test,4316808
slp,42,test,2919108
slp,42,test,1501576
slp,42,test,2910701
slp,42,test,4118006
slp,42,test,2801504
slp,42,test,4109104
slp,42,test,2108009
slp,42,test,3114600
slp,42,test,3139508
slp,42,test,3126406
slp,42,test,4202537
slp,42,test,3549250
slp,42,test,5106190
slp,42,test,2923100
slp,42,test,5106224
slp,42,test,2905404
slp,42,test,3556404
slp,42,test,4216602
slp,42,test,2905305
slp,42,test,4107751
slp,42,test,2504108
slp,42,test,4322251
slp,42,test,3305158
slp,42,test,3105608
slp,42,test,4114906
slp,42,test,2803401
slp,42,test,2512788
slp,42,test,3131109
slp,42,test,2111078
slp,42,test,4300471
slp,42,test,5204805
slp,42,test,4302303
slp,42,test,4102604
slp,42,test,2604155
slp,42,test,3507704
slp,42,test,3537008
slp,42,test,3539905
slp,42,test,4219309
slp,42,test,1400050
slp,42,test,4309001
slp,42,test,3304128
slp,42,test,5102850
slp,42,test,2410603
slp,42,test,2304459
slp,42,test,2302909
slp,42,test,5006275
slp,42,test,3121704
slp,42,test,3142700
slp,42,test,4124608
slp,42,test,2306405
slp,42,test,5205000
slp,42,test,5219902
slp,42,test,5221577
slp,42,test,2508505
